Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
training in sql,74000,0.00,0,0,0.00,27100
android application development tools,2400,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,170
buy uk sim card,880,0.00,0,0,0.00,170
c5650 toner,1900,0.00,0,0,0.00,73
database driven web page,2400,0.00,0,0,0.00,1000
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,0.68,1,5.49,3.73,590
3g broadband router,6600,0.00,0,0,0.00,1600
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,320
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,320,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,1.87,1,7.14,13.34,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,11.29,1,4.71,53.20,2900
pay as go sim,74000,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,0.00,0,0,0.00,2400
sim card pay,27100,2.05,1,3.64,7.46,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,2.10,1,65.14,136.68,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2740000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2240000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1500000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,4090000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,49500
canon powershot,2240000,0.57,1,830.37,473.47,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,0.00,0,0,0.00,673000
best phones,1830000,3.29,1,15.41,50.70,823000
kinect for xbox,1500000,1.44,1,38.15,54.82,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.25,1,2.54,0.64,550000
canon pixma,1830000,1.38,1,177.67,244.44,246000
panasonic dmc,1830000,1.75,1,161.9,283.08,246000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.72,1,7.39,5.35,450000
nikon coolpix,1830000,5.29,1,1303.14,"6,893.65",450000
lumix dmc,1500000,4.50,1,5.4,24.29,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,1.49,1,5.07,7.53,673000
ink cartridges,1500000,4.88,1,410.3,"2,000.47",673000
hidden object,1500000,0.79,1,240.48,188.89,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,1.10,1,776.66,853.61,301000
camcorders with camera,1500000,0.00,0,0,0.00,673000
camera and camcorders,1500000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.32,1,2587.87,"3,423.77",301000
fujifilm finepix,1220000,0.29,1,32.93,9.69,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,550000
the movie camera,1220000,0.00,0,0,0.00,550000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.58,1,303.11,175.40,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,201000
clothing for cheap,1000000,2.37,1,78.92,186.90,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,3.97,1,119.45,473.69,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,9.42,1,3.11,29.29,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,9.53,1,1377.42,"13,125.14",450000
photos stock,1000000,5.58,1,346.13,"1,930.41",368000
nikon camera,1000000,10.93,1.02,893.13,"9,758.98",368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.00,0,0,0.00,301000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.45,1,29.9,13.53,450000
blu ray players,823000,1.36,1,197.54,269.17,450000
bluray players,823000,1.89,1,5.08,9.62,450000
lcd and hd,823000,0.00,0,0,0.00,301000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,450000
cannon and camera,823000,0.00,0,0,0.00,301000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,-,2.18,1,38.13,83.00,-
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,1.52,1,19.67,29.92,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.00,0,0,0.00,450000
shoes wedding,823000,0.77,1,140.48,108.61,368000
dresses maxi,823000,0.82,1,9.32,7.64,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,450000
kinect on xbox 360,823000,0.00,0,0,0.00,246000
kinect for xbox 360,823000,2.09,1,103.26,215.54,246000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,823000,1.21,1,66.95,80.96,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.67,1,14.66,9.84,18100
49ers,1220000,0.51,1,325.36,165.30,823000
steelers,2740000,0.52,1,325.3,170.75,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.51,1,270.42,136.76,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.51,1,968.8,490.80,550000
snooki,1500000,0.51,1,35.93,18.17,1000000
clippers,2240000,0.96,1,34.08,32.62,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2740000,0.53,1,399.02,211.46,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,2,1.01,60500
antonio brown,27100,0.00,0,0,0.00,22200
gpa calculator,550000,0.51,1,32.21,16.29,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,12100,0.00,0,0,0.00,8100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,550000
justin bieber,37200000,0.54,1,517.84,279.43,9140000
shakira,16600000,0.53,1,34.78,18.51,1000000
eminem,16600000,0.32,1,24.54,7.92,5000000
netflix,24900000,0.29,1,44739.75,"12,919.34",24900000
youtube videos,30400000,0.28,1,2158.67,605.26,3350000
lady gaga,24900000,2.50,1,3.9,9.77,6120000
kesha,5000000,0.00,0,0,0.00,1830000
nicki minaj,11100000,0.50,1,9.41,4.74,6120000
grooveshark,7480000,0.51,1,2.08,1.05,2740000
transformers 3,7480000,0.51,1,2.68,1.36,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.69,1,53.38,36.68,2240000
espn3,1500000,0.00,0,0,0.00,1220000
fifa 11,7480000,0.57,1,212.23,120.07,450000
randy moss,368000,0.00,0,0,0.00,301000
miami heat,1220000,0.51,1,421.56,214.90,1000000
mourinho,1220000,0.50,1,2.79,1.40,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,1.13,1,21862.7,"24,651.35",16600000
iphone 4,37200000,1.73,1,12225.85,"21,138.41",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,1.51,1,391.31,591.04,301000
nokia n900,823000,0.15,1,1.68,0.26,40500
blackberry apps,1500000,0.92,1,13.21,12.11,368000
duracell mygrid,74000,2.01,1,38.69,77.82,33100
트위터,-,0.00,0,0,0.00,-
otterbox,1000000,7.81,1,3156.15,"24,636.32",823000
pdanet,450000,0.53,1,21.03,11.16,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.45,1,524.3,236.66,5000000
jimmy johns,1220000,0.22,1,1758.01,379.73,1220000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,201000,1.92,1,129.07,247.81,49500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,44.33,22.42,135000
applebees menu,201000,0.24,1,18.64,4.44,201000
rachel ray,1220000,0.51,1,4.57,2.31,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.51,1,3.78,1.91,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.50,1,7.7,19.29,4090000
selena gomez,20400000,0.51,1,47.46,24.00,4090000
kim kardashian,13600000,0.84,1,517.11,434.16,6120000
miley cyrus,13600000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.51,1,5.12,2.59,673000
megan fox,6120000,0.51,1,2.02,1.02,1500000
robert pattinson,4090000,0.00,0,0,0.00,1000000
haiti,5000000,0.66,1,338.28,224.42,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.50,1,4.88,2.46,5000000
earthquake,13600000,0.51,1,65.47,33.11,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.48,1,34.09,16.20,60500
oil spill,823000,0.54,1,25.86,14.03,550000
vancouver 2010,201000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.29,1,4.91,6.32,4400
hcg diet,1000000,0.44,1,366.16,160.39,823000
dr oz,2240000,1.18,1,114.45,134.63,1500000
aspergers,1830000,0.85,1,315.63,268.32,673000
mcdonalds nutrition,368000,0.00,0,0,0.00,301000
vitamin d deficiency,301000,1.28,1,229.71,294.36,201000
appendicitis symptoms,165000,0.51,1,22.33,11.29,110000
cholera,823000,0.51,1,12.41,6.28,246000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.89,1,404.27,361.51,201000
donate to haiti,6600,0.31,1,4.59,1.41,4400
donate to pakistan,1600,0.00,0,0,0.00,720
text to donate,9900,3.78,1,7.12,26.89,4400
doctors without borders,201000,0.39,1,68.26,26.51,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,5400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,880,0.00,0,0,0.00,590
csl plasma,49500,0.00,0,0,0.00,40500
swine flu,450000,0.78,1,34.22,26.68,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,1000000,0.00,0,0,0.00,90500
susan boyle,673000,0.30,1,29.02,8.77,201000
slumdog millionaire,450000,0.00,0,0,0.00,110000
circuit city,450000,0.24,1,414.78,98.22,301000
myspace layouts,368000,0.00,0,0,0.00,246000
michael jackson,16600000,1.08,1,39.27,42.24,3350000
national city bank,165000,5.40,1,15.41,83.20,135000
chatroulette,20400000,1.16,1,10.45,12.12,2740000
friv,45500000,0.00,0,0,0.00,823000
myxer,673000,0.51,1,10.54,5.33,673000
twitter,124000000,2.50,1,755.67,"1,890.75",24900000
gamezer,16600000,0.00,0,0,0.00,110000
facebook,3760000000,5.01,1,117.92,590.19,338000000
insurance,68000000,6.11,1,9238.05,"56,475.29",30400000
loans,20400000,9.78,1,6260.97,"61,202.26",11100000
mortgage,16600000,3.31,1,4996.03,"16,529.82",11100000
attorney,16600000,1.41,1,2690.04,"3,781.44",13600000
credit,101000000,5.20,1,2287.31,"11,888.67",37200000
lawyer,13600000,1.35,1,1612.69,"2,174.07",9140000
donate,2740000,1.90,1,1026.02,"1,953.93",1220000
degree,16600000,2.84,1,614.15,"1,746.55",9140000
hosting,11100000,11.49,1.02,1067.06,"12,257.21",2740000
claim,7480000,0.88,1,14.54,12.77,4090000
conference call,450000,11.19,1,334.86,"3,747.93",246000
trading,20400000,1.42,1,823.87,"1,169.45",6120000
software,151000000,3.96,1,9583.84,"37,934.04",30400000
recovery,20400000,2.50,1,90.42,226.33,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.44,1,4.91,2.17,165000
classes,68000000,2.65,1,180.86,478.78,24900000
rehab,6120000,1.56,1,1367.86,"2,130.28",3350000
treatment,37200000,1.07,1,41.63,44.74,16600000
cord blood,135000,3.68,1,142.39,524.12,90500
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,18.24,1,36.13,658.99,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2900
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,74000,0.00,0,0,0.00,27100
yahoo web hosting,40500,1.30,1,18.06,23.45,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,65.03,1,7.29,474.15,3600
ca lemon law,8100,0.00,0,0,0.00,8100
best buy gift card,40500,0.00,0,0,0.00,33100
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,0.00,0,0,0.00,1600
law lemon ohio,2900,0.40,1,5.81,2.31,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,2400
mesothelioma symptoms,9900,13.15,1,49.28,648.01,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.29,1,24.71,7.08,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,15.38,1,36.18,556.66,368000
home equity loan,201000,7.35,1,101.65,747.55,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.89,1,947.79,846.92,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,10.65,1,654.54,"6,974.14",135000
buy gift card,201000,5.77,1,377.25,"2,174.90",135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1300,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2900,0.00,0,0,0.00,1900
american singles,60500,0.96,1,1.98,1.90,27100
federal criminal defense attorney,2900,0.00,0,0,0.00,2400
laser hair removal manhattan,1300,6.79,1,4.06,27.56,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,260,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,5.19,1,4.04,20.97,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,0.00,0,0,0.00,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,4.06,1,9.46,38.43,880
primary pulmonary hypertension,6600,0.94,1,13.18,12.40,3600
miami personal injury attorney,6600,8.12,1,5.56,45.15,5400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,201000,28.08,1,160.12,"4,496.78",110000
egg credit,18100,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,9.09,1,146.57,"1,331.84",135000
google adsense,1220000,0.51,1,285.26,144.26,301000
best consolidation loan student,2400,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,1.94,1,11.27,21.86,12100
student loan consolidation center,480,0.00,0,0,0.00,170
buyer mortgage note,2400,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.51,1,7.92,4.01,9900
symptoms of mesothelioma,9900,7.20,1,5.1,36.66,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.72,1,6.71,4.86,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,2.46,1,5.45,13.39,1600
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,19.68,1,5.96,117.33,3600
action class lawsuit vioxx,720,0.00,0,0,0.00,390
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,1.02,1,4.99,5.09,22200
celebrex lawyer,1000,0.00,0,0,0.00,320
vasectomy reversal,49500,12.80,1,152.87,"1,957.23",33100
mortgage rates refinancing,22200,1.49,1,10.92,16.31,22200
attorney law lemon,6600,9.49,1,5.34,50.67,5400
consolidate student loans,60500,2.17,1,97.23,211.25,49500
home equity loans,165000,8.35,1,71.88,600.36,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,0.00,0,0,0.00,18100
home equity loan rates,27100,2.10,1,191.11,400.50,22200
auto insurance quotes,201000,16.97,1,3534.25,"59,959.48",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,33100,24.10,1,4.06,97.94,27100
administration lease software,720,0.93,1,5.93,5.51,480
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,135000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,60500,0.00,0,0,0.00,49500
auto century insurance,9900,7.52,1,5.04,37.90,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,27100,0.00,0,0,0.00,22200
equity loan,246000,2.77,1,28.28,78.45,201000
personal injury attorney colorado,6600,0.00,0,0,0.00,4400
accident lawyer michigan,4400,2.11,1,8.86,18.71,3600
refinancing with bad credit,27100,4.46,1,11.63,51.82,22200
home equity line of credit rates,12100,8.10,1,5.54,44.92,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,7.51,1,112.4,843.73,8100
pay per click affiliate,9900,0.00,0,0,0.00,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,4.08,1,38.58,157.54,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,8.32,1,38.25,318.24,165000
student loan consolidate,60500,0.00,0,0,0.00,49500
consolidate loans,90500,2.82,1,19.79,55.89,74000
secured loans,110000,0.00,0,0,0.00,49500
criminal lawyer new york,9900,1.15,1,8.83,10.14,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,0.00,0,0,0.00,8100
los angeles dui lawyer,9900,11.67,1,11.55,134.73,8100
att prepaid,110000,1.67,1,199.62,333.56,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,11.53,1,25.52,294.22,12100
comcast high speed,18100,12.93,1,16.47,213.02,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,6.92,1,5.8,40.12,5400
michigan personal injury,8100,1.51,1,4.78,7.22,6600
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,8100,27.73,1,16.94,469.64,6600
home loans refinancing,22200,11.48,1,4.03,46.23,14800
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,40.13,1,112.39,"4,510.08",22200
vioxx law suit,260,0.00,0,0,0.00,170
student loan refinance,14800,1.06,1,22.77,24.10,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,6.97,1,218.16,"1,521.40",110000
refinancing my home,1900,18.44,1,4.68,86.29,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,5.00,1,19.45,97.32,110000
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.00,0,0,0.00,673000
criminal defense attorney los angeles,8100,0.00,0,0,0.00,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,32.20,1,22.23,715.75,40500
adsense,4090000,0.24,1,831.8,197.05,673000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.00,0,0,0.00,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,1000,0.00,0,0,0.00,880
home line of credit,301000,0.00,0,0,0.00,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,0.00,0,0,0.00,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,1.40,1,6.2,8.65,9900
compensation mesothelioma,3600,0.00,0,0,0.00,880
21st century insurance,135000,28.76,1,249.66,"7,181.35",110000
cheap insurance medical,14800,8.43,1,67.36,567.70,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,2400,33.01,1,9.01,297.34,1300
home refinance loans,33100,8.68,1,14.43,125.18,22200
eloan,27100,0.00,0,0,0.00,18100
life insurance quote,201000,9.94,1,387.28,"3,849.85",110000
cheap life assurance,33100,0.00,0,0,0.00,18100
